processedTweet,label
الكويت اغلقة الحدود التعوسية بسبب انتشار كورونا العاملين المراعي,False
السالفة صارت تخوف اصابة احد عمال شركة المراعي السعودية فايروس كورونا الكويت تحضر استيراد المنتجات السعودية فعلى العراق يحذوا حذوا الكويت,False
صحيح فوتوشوب انتشار صوره الواتس اب لخبر شركة المراعي يحمل الخبر العلامة الاخباريه لحساب تفتيش ويكد حساب تفتيش ان الخبر لايمت صله وانه فوتوشوب لذا وجب التنويه,True
لاصحة تم تداوله صابة عددا موظفي المراعي بفيروس بحث المستفيد الشاعات,True
فيروس كورونا ينتشر عبر منجات شركة المراعي السعوديه فالحذر الحذر استخدام المنتجات حليب لبن لحوم دجاج عصار اجبان قشده زبده زبادي,False
فيروس كورونا ينتشر عبر منتجات شركة المراعي السعوديه فالحذر الحذر استخدام المنتجات حليب لبن لحوم دجاج عصار اجبان قشده زبده زبادي,False
عاااجل وفقا لقناة التشيلية اليكسيس سانشيز مصاب بـ فيروس كورونا,False
الخبار المنتشرة بخصوص صابة التشيلي ليكسيس سانشيز بـ فيروس كورونا صحيحة,True
فيروس كورونا يضرب نتر ليكسيس سانشيز,False
فيروس يضرب نتر ليكسيس سانشيز,False
عاجل صابة ليكسيس سانشيز بـ فايروس,False
كشفت تقارير صحفية يطالية لاعب مانشستر يونايتد المعار لى انتر ميلان ليكسيس سانشيز صيب بفيروس كورونا المتفشي حاليا يطاليا وتحديدا مقاطعة لومبادريا,False
توضيح خبر اصابة سانشيز بفيروس كورونا صحيح مجرد عنوان مضلل المقال يتحدث لقا نتر الدوري الوروبي جمهور بسبب فيروس كورونا اضافة الى ان الموقع تشيلي لذلك استخدموا اسم وصورة ليكسيس سانشيز,True
ترجمة العنوان علاقة بسانشيز الترجمة السبانية فيروس كورونا يضرب انتر ميلان ليكسيس سانشيز موقع تشيلي ينسب الفريق لنجم منتخبهم ليفربول صلاح وسيتي محرز,True
الخبار المنتشرة بخصوص صابة التشيلي ليكسيس سانشيز بـ فيروس كورونا صحيحة الجول,True
كدت صحيفة سي دي التشيلية النجم التشيلي مهاجم فريق اليطالي يعاني الصابة بفيروس,False
خبر صابة بفيروس كورونا صحيح موقع تشيلي نشر خبر بعنوان فيروس كورونا يضرب انتر ميلان ليكسيس سانشيز والمتن يتحدث حالة القلق يطاليا بسبب الفيروس تمت ترجمة العنوان بشكل خاط عدة مواقع الموقع نسب الفريق لسانشيز ليفربول صلاح وسيتي محرز,True
جوجل يصيب نجم نتر ميلان بفيروس,True
العلام التشيلي يثير الجدل حول صابة ليكسيس سانشيز بفيروس,True
يتي بعدما قامت القناة محلية بنشر تقارير عبر حسابها الرسمي تويتر بعنوان فيروس كورونا يضرب نتر ليكسيس سانشيز مستخدمة صورة المهاجم التشيلي بالداخل يتطرق الخبر طلاقا لصابة سانشيز بالفيروس المنتشر عدة دول مختلفة حول العالم,True
التشيلي اليكسيس سانشيز لاعب انتر اليطالي يصاب بمرض فيروس كورونا,False
اليكسيس سانشيز جاه فيروس كورونا,False
اليكسيس اصابة فيروس كورونا,False
وسال علام يطالية صابة واثنين مساعديه بفيروس,False
تم تكيد صابة البابا فرنسيس بفاريروس,False
الفاتيكان الفحوصات ثبتت صابة البابا واثنين مساعديه بفيروس,False
ام سي ام نيوز تكيد صابة البابا فرنسيس وثنين مساعديه بفيروس كورونا وين اجتو الكورنا كمان ايران,False
وسال علام ايطالية تكيد صابة البابا فرنسيس وثنين مساعديه بفيروس كورونا,False
ينفي صابة البابا فرانسيس ومساعديه بـ,True
الفاتيكان ينفي صابة البابا فرانسيس ومساعديه,True
ينفى صابة ومساعديه بـ المستجد لمزيد التفاصيل,True
نفى مصدر تردد اصابة البابا بفيروس الذى تسبب بالفعل فى 14حالة وفاة بايطاليا وكثر 474 صابة نشر العديد الشاعات مرض البابا فرانسيس بابا الفاتيكان بفيروس كورونا وذلك لغا الفاتيكان فى روما,True
تقرير يطالى التحاليل تكد عدم صابة بـ,True
حقيقة صابة بـ فيروس كورونا,True
عاجل يصدر بيانا رسميا حول صابة البابا بـ,True
ينفي صابة البابا بـ نزلة برد,True
كد الفاتيكان صابة البابا فرانسيس واثنين مساعديه بـ كورونا,True
تقارير تكد اصابة البابا فرانسيس بفيروس كورونا ووفاة الموفد اليراني للفاتيكان بالمرض نفسه,False
ذمة مواقع اعلامية لبنانية اصابة البابا بابا وحفيد خامني بفيروس كتير غريب ومحير دول انتشار الفيروس,False
اصيب البابا فرانسيس يوم دعم المصابين بفيروس كورونا اصابة 500 مواطن ايطاليا بالفيروس,False
قفلو المعابر البرية والمطار مام دخول المصريين وبا كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات الحكومة المصرية تتكتم المر بدواعى تثر الاقتصاد والسياحة,False
قفلو المعابر البرية والمطار مام دخول المصريين وبا كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات الحكومة المصرية تتكتم المر بدواعى تثر الاقتصاد والسياحة البحرين الكويت الامارات عمان حتي التوعيه عبر الاعلام وغيره معدومه عندنا الصحه نايمه,False
